customerID,Churn,gender,IsSeniorCitizen,HasPartner,HasDependents,TenureMonths,HasPhoneService,MultipleLinesStatus,InternetServiceType,OnlineSecurityStatus,OnlineBackupStatus,DeviceProtectionStatus,TechSupportStatus,StreamingTVStatus,StreamingMoviesStatus,ContractType,IsPaperlessBilling,PaymentMethodType,MonthlyCharges,TotalCharges,DailyCharges
4671-VJLCL,0,0,0,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),0.6129353233830845,0.5588102930994692,0.020135851622308954
4672-FOTSD,0,1,0,0,0,12,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,0.48756218905472637,0.09387260558504501,0.01601715469956394
4673-KKSLS,0,0,0,0,0,31,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,0.690049751243781,0.3121913224094161,0.022669177110505288
4674-HGNUA,0,1,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),0.7129353233830846,0.7429436879759981,0.023421002739260337
4676-MQUEA,0,1,1,1,0,50,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,1,Bank transfer (automatic),0.8323383084577115,0.6054350334641126,0.02734357123711273
4676-WLUHT,0,1,0,0,0,54,0,No,DSL,Yes,Yes,No,No,No,Yes,Two year,0,Bank transfer (automatic),0.27810945273631843,0.27846180475421184,0.009136315792914533
4678-DVQEO,1,0,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,0.33781094527363187,0.003854142626355874,0.011097600041840731
4680-KUTAJ,0,0,1,0,0,11,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,0.3716417910447761,0.06485114239556888,0.012208994449565575
4682-BLBUC,0,1,0,1,0,44,1,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,1,Electronic check,0.5243781094527363,0.37291137779829214,0.017226613319735094
4683-WYDOU,0,1,0,1,0,62,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.8890547263681591,0.7955111931687052,0.02920679127359261
4685-ERGHK,0,1,0,0,0,57,1,Yes,Fiber optic,No,No,No,No,Yes,No,One year,1,Electronic check,0.6830845771144279,0.5677879067620586,0.022440360614797237
4685-TFLLS,0,1,0,1,1,18,1,No,No internet service,No,No,No,No,No,No,One year,0,Bank transfer (automatic),0.015422885572139305,0.03732979459958459,0.0005066650976392675
4686-GEFRM,0,1,0,1,0,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),0.800497512437811,0.7893030233094853,0.026297552971018757
4686-UXDML,0,0,0,0,0,21,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),0.8119402985074626,0.22775790445418878,0.026673465785396276
4690-LLKUA,1,1,1,0,0,17,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.2666666666666666,0.08675282714054929,0.00876040297853701
4690-PKDQG,0,0,1,1,0,42,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,0.7691542288557214,0.45139626125086546,0.0252678787403325
4692-NNQRU,0,0,0,1,0,21,1,No,Fiber optic,No,No,Yes,Yes,No,No,One year,0,Electronic check,0.6064676616915423,0.19889799215324258,0.019923379162008616
4693-VWVBO,0,0,0,0,0,3,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.012935323383084563,0.004875375028848373,0.0004249449206006755
4694-PHWFW,0,0,0,0,1,8,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.01691542288557213,0.017551350103854144,0.0005556972038624221
4695-VADHF,1,1,0,1,1,18,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,0.39004975124378105,0.1121682437110547,0.01281372375965115
4695-WJZUE,1,0,1,0,0,2,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,0.699502487562189,0.01851488576044311,0.022979713783251938
4697-LUPSU,0,1,0,1,1,2,1,No,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.019402985074626844,0.0018405261943226399,0.0006374173809010132
4698-KVLLG,0,0,1,0,0,51,1,No,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.013432835820895522,0.10951996307408263,0.00044128895600839427
4700-UBQMV,0,1,0,1,1,21,1,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),0.5736318407960199,0.1766616662820217,0.018844672825099208
4701-AHWMW,1,1,0,1,0,55,0,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0.3611940298507462,0.3415070390030002,0.011865769706003488
4701-LKOZD,0,0,0,0,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),0.7114427860696517,0.7325640433879529,0.023371970633037177
4701-MLJPN,1,1,0,0,0,31,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,0.3681592039800995,0.19580544657281332,0.012094586201711546
4702-HDRKD,0,1,0,0,0,67,0,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),0.309452736318408,0.38109277636741284,0.010165990023600788
4702-IOQDC,1,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.5159203980099502,0.005919686129702285,0.01694876471780388
4703-MQYKT,0,1,0,0,0,21,1,No,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.013432835820895522,0.04288022155550427,0.00044128895600839427
4704-ERYFC,1,0,0,1,0,22,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.5074626865671642,0.17715208862220172,0.016670916115872673
4706-AXVKM,1,0,1,0,0,11,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),0.6621890547263681,0.10247519039926149,0.021753911127673064
4706-DGAHW,0,1,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.2681592039800995,0.0030463881837064395,0.008809435084760167
4707-MAXGU,0,1,0,1,0,72,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.0756218905472637,0.21387029771520888,0.0024842933819731834
4707-YNOQA,0,0,0,1,1,34,1,Yes,No internet service,No,No,No,No,No,No,One year,1,Credit card (automatic),0.07313432835820893,0.10366374336487423,0.0024025732049345904
4709-LKHYG,0,0,0,1,1,29,1,No,No internet service,No,No,No,No,No,No,One year,0,Electronic check,0.01741293532338306,0.06014885760443111,0.00057204123927014
4710-FDUIZ,1,1,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Credit card (automatic),0.8164179104477611,0.6457015924301869,0.026820562104065738
4710-NKCAW,0,1,0,1,1,5,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Credit card (automatic),0.4592039800995025,0.034398799907685206,0.015085544681323997
4712-AUQZO,0,1,0,0,0,18,0,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed check,0.1527363184079602,0.061337410570043854,0.00501761887016952
4712-UYOOI,0,0,0,1,1,20,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.01741293532338306,0.04602469420724671,0.00057204123927014
4713-LZDRV,1,0,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6104477611940298,0.02033810293099469,0.020054131445270358
4713-ZBURT,0,1,0,0,1,45,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),0.8104477611940298,0.5326044311100855,0.02662443367917312
4716-HHKQH,0,1,1,1,0,20,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,0.8835820895522387,0.24847103623355646,0.029027006884107708
4716-MRVEN,0,0,0,0,0,29,1,No,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.01741293532338306,0.06698592199399954,0.00057204123927014
4717-GHADL,0,0,0,0,0,50,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,0.6104477611940298,0.46219709208400644,0.020054131445270358
4718-DHSMV,0,0,0,0,0,11,0,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,0.17462686567164176,0.03973574890376183,0.0057367564281091245
4718-WXBGI,0,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.7333333333333334,0.7611470113085622,0.024091108190976786
4719-UMSIY,0,1,0,0,1,6,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.013930348258706454,0.009473805677359799,0.00045763299141611215
4720-VSTSI,1,0,0,0,0,44,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),0.6621890547263681,0.4435437341333949,0.021753911127673064
4723-BEGSG,0,1,0,1,0,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),0.6805970149253732,0.7010673897992153,0.022358640437758644
4724-WXVWF,0,1,0,0,0,48,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,0.7676616915422886,0.5107892914839604,0.025218846634109348
4726-DLWQN,0,1,1,0,0,50,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),0.5184079601990049,0.3964689591507039,0.017030484894842473
4727-MCYZG,0,1,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,0.3711442786069651,0.004240710823909531,0.012192650414157853
4729-XKASR,1,1,0,0,1,1,0,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.06467661691542287,0.0006865912762520194,0.002124724603003379
4730-AWNAU,0,1,0,1,1,36,0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),0.4223880597014925,0.2556831294714978,0.01387608606115284
4732-RRJZC,0,1,0,1,1,7,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.019900497512437804,0.014487652896376643,0.000653761416308732
4735-ASGMA,1,1,0,0,0,26,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.7970149253731342,0.2880798522963305,0.026183144723164724
4735-BJKOU,0,0,0,0,0,40,1,No,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.018905472636815884,0.09070505423494116,0.0006210733454932944
4737-AQCPU,0,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),0.535820895522388,0.5767193630279251,0.017602526134112614
4737-HOBAX,0,1,0,1,0,63,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),0.6124378109452736,0.5787272097853682,0.020119507586901234
4741-WWJQZ,0,0,0,1,0,2,1,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,1,Electronic check,0.6159203980099502,0.020280406185091162,0.020233915834755263
4742-DRORA,0,1,0,1,1,60,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,1,Bank transfer (automatic),0.7676616915422886,0.6684975767366721,0.025218846634109348
4742-TXUEX,0,0,0,1,1,47,1,No,No internet service,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),0.010447761194029848,0.10058850680821603,0.00034322474356208435
4745-LSPLO,1,1,0,0,0,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.02238805970149252,0.00019616893607200554,0.0007354815933473232
4747-LCAQL,0,1,0,0,0,25,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,0.6044776119402985,0.21730902377105932,0.01985800302037774
4749-OJKQU,0,0,0,0,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.5711442786069653,0.03271982460189246,0.01876295264806062
4749-VFKVB,1,0,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.3169154228855721,0.003611816293561043,0.01041115055471656
4750-UKWJK,0,0,1,1,0,37,1,No,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.013432835820895522,0.08181398569120701,0.00044128895600839427
4750-ZRXIU,1,0,1,0,0,4,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6601990049751243,0.039383798753750296,0.02168853498604219
4751-ERMAN,0,1,0,1,1,72,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),0.5686567164179105,0.6302157858296792,0.018681232471022026
4753-PADAS,0,0,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),0.8701492537313432,0.7844622663281791,0.028585717928099316
4759-PXTAN,0,0,0,1,0,59,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,0.6154228855721392,0.5393953381029309,0.020217571799347543
4759-TRPLW,1,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.518905472636816,0.005954304177244405,0.017046828930250196
4760-THGOT,0,0,0,1,0,43,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,0.7547263681592039,0.47178629125317334,0.02479390171350867
4760-XOHVN,1,0,0,1,1,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.011940298507462671,7.500576967459007e-05,0.0003922568497852389
4763-PGDPO,1,0,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.518905472636816,0.03025617355181168,0.017046828930250196
4765-OXPPD,1,0,0,1,1,9,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Mailed check,0.46517412935323377,0.07434225709669974,0.015281673106216614
4767-HZZHQ,0,1,0,1,1,30,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),0.6348258706467661,0.29441495499653814,0.020854989180248557
4770-QAZXN,0,0,0,0,0,13,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),0.011940298507462671,0.02461343180244634,0.0003922568497852389
4770-UEZOX,0,1,0,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,0.5621890547263682,0.014539579967689824,0.018468760010721685
4774-HHGGS,0,1,0,1,0,30,1,No,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.007960199004975133,0.07139972305561966,0.0002615045665234932
4776-XSKYQ,0,0,0,1,1,12,0,No,DSL,No,No,No,Yes,No,No,One year,0,Credit card (automatic),0.11940298507462688,0.04039349180706209,0.003922568497852394
4778-IZARL,0,1,0,1,0,63,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.9139303482587063,0.7716247403646435,0.030023993043978525
4779-ZGICK,0,1,0,1,1,48,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.0527363184079602,0.1332275559658435,0.0017324677532181405
4781-ZXYGU,0,1,0,1,1,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),0.018905472636815884,0.00015578121393953342,0.0006210733454932944
4782-OSFXZ,0,0,1,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),0.6412935323383084,0.6707131317793676,0.021067461640548898
4785-FCIFB,0,0,0,1,0,61,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.061194029850746234,0.16144703438726057,0.0020103163551493507
4785-NKHCX,0,1,1,0,0,5,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0.01791044776119402,0.008694899607662128,0.0005883852746778588
4785-QRJHC,1,1,1,1,0,46,0,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),0.4144278606965174,0.32285368105238865,0.013614581494629348
4786-UKSNZ,1,1,0,0,0,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.019402985074626844,0.0001615508885298867,0.0006374173809010132
4789-KWMXN,1,1,0,1,0,47,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),0.9213930348258706,0.6066235864297254,0.030269153575094306
4791-QRGMF,1,1,0,1,0,59,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),0.808457711442786,0.6857027463651051,0.026559057537542247
4795-KTRTH,1,0,1,1,0,5,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,0.6243781094527363,0.04071659358412186,0.020511764436686473
4795-UXVCJ,0,1,0,0,0,26,1,No,No internet service,No,No,No,No,No,No,One year,0,Credit card (automatic),0.015422885572139305,0.05060004615739673,0.0005066650976392675
4795-WRNVT,0,0,0,0,0,40,1,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,0,Mailed check,0.46616915422885563,0.29623817216708975,0.01531436117703205
4797-AXPXK,1,0,0,0,1,1,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,0.41542288557213924,0.004754211862450957,0.013647269565444785
4797-MIWUM,0,1,0,1,1,7,1,No,No internet service,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),0.019900497512437804,0.017989845372720976,0.000653761416308732
4800-CZMPC,1,0,0,1,1,48,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),0.845771144278607,0.5791310870066928,0.02778486019312112
4800-VHZKI,1,0,0,0,0,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.01641791044776117,0.00012693284098776788,0.0005393531684547033
4801-JZAZL,0,0,0,1,1,11,0,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,0.1129353233830846,0.03780867759058389,0.003710096037552056
4801-KFYKL,0,1,0,0,1,8,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0.011940298507462671,0.016201246249711514,0.0003922568497852389
4803-AXVYP,1,0,1,0,0,38,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.8089552238805969,0.4287387491345488,0.026575401572949964
4803-LBYPN,0,1,0,1,1,34,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.025373134328358193,0.07120932379413801,0.0008335458057936331
4804-NCPET,0,1,0,1,1,19,1,No,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.019402985074626844,0.04253404108008309,0.0006374173809010132
4806-DXQCE,0,0,1,1,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,0.9492537313432835,0.8880510039233787,0.031184419557926526
4806-HIPDW,1,0,0,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.5044776119402985,0.005786983614124165,0.01657285190342636
4806-KEXQR,1,1,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6134328358208956,0.03525271174705747,0.020152195657716674
4807-IZYOZ,0,0,0,0,0,51,1,No,No internet service,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),0.023880597014925342,0.11561850911608586,0.0007845136995704777
4808-YNLEU,0,0,0,1,0,35,1,No,DSL,Yes,No,No,No,Yes,No,One year,1,Bank transfer (automatic),0.43681592039800987,0.2534791137779829,0.01435006308797667
4811-JBUVU,0,1,0,0,0,30,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),0.7129353233830846,0.31206438956842836,0.023421002739260337
4813-HQMGZ,0,0,0,1,0,8,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,0.7164179104477612,0.08365451188552966,0.02353541098711436
4815-GBTCD,0,0,0,1,0,4,0,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.06865671641791044,0.009364181860143088,0.0022554768862651257
4815-TUMEQ,0,0,0,0,0,10,1,No,No internet service,No,No,No,No,No,No,One year,1,Mailed check,0.010447761194029848,0.019201477036695128,0.00034322474356208435
4815-YOSUK,0,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),0.8621890547263681,0.8676090468497577,0.028324213361575822
4816-JBHOV,1,1,1,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.2631840796019901,0.00864297253634895,0.008645994730682985
4816-LXZYW,1,0,0,0,0,23,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,0.6059701492537314,0.19133971843988,0.0199070351266009
4816-OKWNX,0,1,0,1,1,50,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),0.8472636815920399,0.602077082852527,0.02783389229934428
4817-KEQSP,0,0,0,1,1,71,1,No,No internet service,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),0.015920398009950265,0.15088276021232402,0.0005230091330469864
4817-QRJSX,1,0,0,0,0,10,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),0.6243781094527363,0.09222824832679437,0.020511764436686473
4817-VYYWS,1,0,0,0,0,30,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.8154228855721393,0.3421417032079391,0.026787874033250305
4818-DRBQT,1,1,0,1,0,29,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),0.6159203980099502,0.2592257096699746,0.020233915834755263
4818-QIUFN,1,0,1,0,0,20,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,0.6059701492537314,0.17333256404338798,0.0199070351266009
4819-HJPIW,0,1,0,0,0,18,0,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.06865671641791044,0.05285021924763444,0.0022554768862651257
4821-SJHJV,0,0,0,1,1,32,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,0.7099502487562188,0.33267943687976,0.02332293852681402
4821-WQOYN,0,0,0,1,1,72,1,No,No internet service,No,No,No,No,No,No,Two year,1,Credit card (automatic),0.01840796019900498,0.15087122086314333,0.0006047293100855775
4822-LPTYJ,0,1,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),0.8507462686567163,0.8455342718670666,0.0279483005471983
4822-NGOCH,1,0,0,0,0,13,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,0.6587064676616915,0.11998615278098315,0.021639502879819035
4822-RVYBB,1,1,1,0,0,8,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.8194029850746268,0.09238402954073391,0.02691862631651205
4822-YCXMX,1,1,0,0,0,25,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6621890547263681,0.23363143318716825,0.021753911127673064
4824-GUCBY,0,0,1,0,0,22,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,0.6313432835820896,0.2079506115855066,0.02074058093239453
4825-FUREZ,0,1,0,1,0,42,1,No,No internet service,No,No,No,No,No,No,Two year,0,Electronic check,0.019900497512437804,0.0942418647588276,0.000653761416308732
4825-XJGDM,0,0,0,0,0,61,0,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Credit card (automatic),0.25323383084577117,0.3089949226863605,0.008319114022528619
4826-DXMUP,0,1,0,0,1,35,1,No,DSL,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,0.535820895522388,0.2857546734364182,0.017602526134112614
4826-TZEVA,0,0,0,0,0,40,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),0.5626865671641791,0.34074544195707357,0.018485104046129405
4826-XTSOH,1,1,1,1,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.6746268656716418,0.007760212324024925,0.022162512012866023
4827-DPADN,0,0,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.6472636815920397,0.6951188552965613,0.021263590065441516
4827-LTQRJ,0,0,1,1,1,66,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),0.9189054726368159,0.8299157627509809,0.03018743339805571
4827-USJHP,0,1,0,0,0,20,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,0.3338308457711442,0.11597622894068775,0.010966847758578981
